1oo0 , A , 1 , 1 , 144 , 70 , 0 , 12 , 28 , 52
1wk2 , A , 1 , 1 , 82 , 28 , 0 , 12 , 45 , 71
1s9u , A , 1 , 1 , 198 , 94 , 0 , 14 , 28 , 60
1cxq , A , 1 , 1 , 144 , 58 , 0 , 12 , 42 , 66
1skn , P , 1 , 1 , 74 , 18 , 0 , 2 , 48 , 82
1lr5 , B , 1 , 1 , 159 , 87 , 0 , 10 , 21 , 72
2icu , A , 1 , 2 , 207 , 101 , 0 , 10 , 39 , 73
2dc4 , A , 1 , 1 , 164 , 89 , 0 , 3 , 26 , 61
2c36 , A , 1 , 2 , 274 , 144 , 0 , 6 , 20 , 38
1i71 , A , 1 , 1 , 83 , 28 , 0 , 16 , 42 , 84
1q60 , A , 1 , 1 , 99 , 31 , 0 , 9 , 27 , 47
3hms , A , 1 , 1 , 96 , 39 , 0 , 27 , 61 , 111
1jvr , A , 1 , 2 , 137 , 22 , 0 , 16 , 48 , 13
1p4p , A , 1 , 1 , 140 , 52 , 0 , 5 , 29 , 52
1jw2 , A , 1 , 1 , 72 , 19 , 0 , 7 , 24 , 49
1hcc , A , 1 , 1 , 59 , 15 , 0 , 7 , 19 , 43
1mp1 , A , 1 , 1 , 111 , 43 , 0 , 18 , 42 , 84
1jyh , A , 1 , 1 , 155 , 62 , 0 , 11 , 33 , 49
1so9 , A , 1 , 1 , 131 , 42 , 0 , 0 , 23 , 48
1ft5 , A , 1 , 1 , 211 , 76 , 0 , 4 , 21 , 32
1yew , B , 1 , 1 , 238 , 176 , 0 , 0 , 12 , 10
1t07 , A , 1 , 1 , 78 , 24 , 0 , 4 , 23 , 43
1o8r , A , 1 , 1 , 94 , 30 , 0 , 16 , 41 , 75
1v2b , B , 1 , 1 , 151 , 68 , 0 , 22 , 45 , 99
2jfr , A , 1 , 2 , 269 , 116 , 0 , 24 , 43 , 61
3c8i , A , 1 , 1 , 127 , 53 , 0 , 14 , 42 , 79
1yoz , A , 1 , 1 , 113 , 48 , 0 , 8 , 27 , 60
1hn6 , A , 1 , 2 , 110 , 15 , 0 , 4 , 7 , 12
1zzk , A , 1 , 1 , 82 , 25 , 0 , 11 , 33 , 66
1jos , A , 1 , 1 , 102 , 35 , 0 , 11 , 34 , 65
3g0m , A , 1 , 1 , 139 , 63 , 0 , 17 , 45 , 86
1tlj , A , 1 , 2 , 189 , 101 , 0 , 1 , 23 , 50
3bei , A , 1 , 1 , 41 , 22 , 0 , 1 , 2 , 9
1nr3 , A , 1 , 1 , 122 , 41 , 0 , 13 , 36 , 75
1jw3 , A , 1 , 1 , 140 , 56 , 0 , 17 , 39 , 77
1v3w , A , 1 , 1 , 176 , 78 , 0 , 18 , 39 , 76
1f9v , A , 1 , 2 , 313 , 161 , 0 , 6 , 23 , 34
2nwf , A , 1 , 1 , 148 , 59 , 0 , 20 , 49 , 80
1v54 , F , 1 , 1 , 98 , 37 , 0 , 0 , 3 , 20
2vqe , N , 1 , 1 , 60 , 22 , 0 , 6 , 15 , 21
1byr , A , 1 , 1 , 152 , 70 , 0 , 23 , 50 , 81
1t60 , D , 1 , 1 , 224 , 166 , 0 , 4 , 19 , 49
2hd9 , A , 1 , 1 , 145 , 66 , 0 , 20 , 47 , 88
1ah7 , A , 1 , 1 , 245 , 132 , 0 , 11 , 33 , 71
3hqf , A , 1 , 1 , 173 , 76 , 0 , 8 , 30 , 71
2ciw , A , 1 , 2 , 305 , 152 , 0 , 6 , 18 , 34
3a38 , A , 1 , 1 , 98 , 26 , 0 , 16 , 49 , 95
1fgp , A , 1 , 1 , 70 , 19 , 0 , 15 , 39 , 71
1got , G , 1 , 1 , 58 , 21 , 0 , 0 , 0 , 3
2isb , A , 1 , 1 , 190 , 88 , 0 , 16 , 45 , 89
3dnj , B , 1 , 1 , 90 , 36 , 0 , 17 , 55 , 99
2hly , A , 1 , 1 , 206 , 90 , 0 , 17 , 41 , 59
1abv , A , 1 , 1 , 105 , 42 , 0 , 18 , 60 , 91
1kmx , A , 1 , 1 , 55 , 5 , 0 , 1 , 9 , 15
2hi7 , B , 1 , 1 , 134 , 42 , 0 , 7 , 21 , 36
1bct , A , 1 , 1 , 69 , 2 , 0 , 2 , 6 , 12
1uuy , A , 1 , 1 , 162 , 76 , 0 , 21 , 61 , 104
1zvp , A , 1 , 2 , 128 , 75 , 0 , 5 , 27 , 49
1puc , A , 1 , 2 , 101 , 22 , 0 , 0 , 12 , 37
3d7j , C , 1 , 1 , 134 , 76 , 0 , 8 , 34 , 76
2hg6 , A , 1 , 1 , 106 , 31 , 0 , 7 , 13 , 37
2end , A , 1 , 1 , 137 , 53 , 0 , 7 , 31 , 53
2jne , A , 1 , 1 , 71 , 15 , 0 , 2 , 10 , 28
1cf4 , B , 1 , 1 , 44 , 14 , 0 , 0 , 2 , 6
1i5j , A , 1 , 1 , 67 , 3 , 0 , 0 , 0 , 5
1trl , A , 1 , 1 , 62 , 26 , 0 , 18 , 35 , 78
1q08 , B , 1 , 1 , 89 , 35 , 0 , 0 , 3 , 18
3cx5 , C , 1 , 3 , 385 , 266 , 0 , 0 , 3 , 12
2lis , A , 1 , 1 , 131 , 46 , 0 , 7 , 26 , 33
1k6d , B , 1 , 1 , 219 , 104 , 0 , 10 , 15 , 51
1dfu , P , 1 , 1 , 94 , 34 , 0 , 21 , 49 , 80
1qd5 , A , 1 , 1 , 257 , 119 , 0 , 2 , 13 , 34
1h4x , A , 1 , 1 , 110 , 47 , 0 , 21 , 57 , 92
1o82 , A , 1 , 1 , 70 , 28 , 0 , 26 , 68 , 123
1dj8 , A , 1 , 1 , 79 , 36 , 0 , 22 , 59 , 99
1sdi , A , 1 , 1 , 214 , 107 , 0 , 21 , 50 , 83
2in5 , A , 1 , 1 , 190 , 89 , 0 , 7 , 19 , 40
1jov , A , 1 , 1 , 281 , 139 , 0 , 12 , 33 , 62
1g8q , A , 1 , 1 , 90 , 46 , 0 , 14 , 48 , 97
1cfa , A , 1 , 1 , 71 , 19 , 0 , 13 , 38 , 70
1iyr , A , 1 , 1 , 83 , 18 , 0 , 11 , 33 , 61
1iu4 , A , 1 , 2 , 331 , 182 , 0 , 5 , 5 , 35
2bs2 , C , 1 , 2 , 256 , 146 , 0 , 0 , 0 , 18
1cfr , A , 1 , 2 , 283 , 135 , 0 , 3 , 13 , 29
1hhn , A , 1 , 1 , 101 , 11 , 0 , 0 , 0 , 2
2qh9 , A , 1 , 1 , 172 , 88 , 0 , 18 , 42 , 80
3rpz , A , 1 , 2 , 284 , 152 , 0 , 19 , 35 , 64
1f3m , A , 1 , 1 , 70 , 32 , 0 , 6 , 10 , 41
2hfq , A , 1 , 1 , 85 , 28 , 0 , 15 , 44 , 81
1r0d , B , 1 , 1 , 186 , 86 , 0 , 1 , 25 , 56
2xu3 , A , 1 , 2 , 239 , 116 , 0 , 13 , 44 , 93
1kaf , D , 1 , 1 , 104 , 48 , 0 , 22 , 55 , 97
2zih , B , 1 , 2 , 281 , 154 , 0 , 13 , 14 , 45
2vxp , A , 1 , 1 , 131 , 51 , 0 , 20 , 43 , 95
2fr5 , B , 1 , 1 , 134 , 88 , 0 , 27 , 56 , 99
1lre , A , 1 , 1 , 81 , 25 , 0 , 9 , 27 , 56
2vhk , A , 1 , 1 , 232 , 98 , 0 , 15 , 34 , 70
2exe , A , 1 , 2 , 264 , 126 , 0 , 8 , 21 , 33
2hq4 , A , 1 , 1 , 158 , 77 , 0 , 13 , 40 , 69
1b4u , B , 1 , 2 , 298 , 206 , 0 , 26 , 35 , 64
1k8k , E , 1 , 1 , 174 , 90 , 0 , 18 , 43 , 70
1j0p , A , 1 , 1 , 108 , 23 , 0 , 7 , 13 , 28
1ejx , B , 1 , 2 , 101 , 0 , 0 , 6 , 18 , 36
1r7l , A , 1 , 1 , 103 , 40 , 0 , 13 , 42 , 73
1t23 , A , 1 , 1 , 93 , 33 , 0 , 19 , 44 , 87
1nz0 , D , 1 , 1 , 111 , 51 , 0 , 18 , 50 , 95
1jad , A , 1 , 2 , 235 , 91 , 0 , 0 , 0 , 0
1go4 , B , 1 , 1 , 195 , 106 , 0 , 10 , 28 , 51
1dtd , B , 1 , 1 , 61 , 26 , 0 , 14 , 42 , 83
1cq3 , A , 1 , 1 , 224 , 107 , 0 , 10 , 16 , 44
3n4j , A , 1 , 1 , 173 , 76 , 0 , 24 , 51 , 75
1f02 , T , 1 , 1 , 66 , 18 , 0 , 0 , 6 , 15
3jud , A , 1 , 1 , 155 , 64 , 0 , 15 , 35 , 68
2igs , A , 1 , 2 , 220 , 103 , 0 , 12 , 32 , 53
1w6s , A , 1 , 4 , 595 , 424 , 0 , 2 , 8 , 13
1v54 , M , 1 , 1 , 43 , 15 , 0 , 0 , 3 , 10
2o11 , A , 1 , 3 , 407 , 169 , 0 , 0 , 9 , 11
1af6 , A , 1 , 3 , 421 , 245 , 0 , 1 , 0 , 5
2yve , B , 1 , 2 , 172 , 88 , 0 , 0 , 19 , 40
2wqf , A , 1 , 1 , 193 , 68 , 0 , 8 , 16 , 33
1qqh , A , 1 , 1 , 144 , 55 , 0 , 5 , 22 , 46
1j8e , A , 1 , 1 , 44 , 10 , 0 , 8 , 24 , 39
1t62 , B , 1 , 1 , 163 , 0 , 0 , 4 , 12 , 24
1e44 , B , 1 , 1 , 96 , 43 , 0 , 13 , 48 , 86
1dev , B , 1 , 1 , 41 , 12 , 0 , 0 , 1 , 6
1vp8 , A , 1 , 1 , 183 , 85 , 0 , 20 , 45 , 72
1jb0 , A , 1 , 4 , 740 , 388 , 0 , 0 , 0 , 0
2za4 , B , 1 , 1 , 89 , 45 , 0 , 21 , 56 , 105
3cla , A , 1 , 1 , 213 , 96 , 0 , 6 , 20 , 39
3h3b , B , 1 , 1 , 191 , 113 , 0 , 12 , 38 , 59
1jhf , B , 1 , 1 , 111 , 46 , 0 , 11 , 35 , 71
2w15 , A , 1 , 1 , 218 , 98 , 0 , 16 , 42 , 81
1jke , A , 1 , 1 , 145 , 84 , 0 , 20 , 49 , 70
3bo5 , A , 1 , 2 , 275 , 134 , 0 , 9 , 27 , 46
3c4r , A , 1 , 1 , 119 , 51 , 0 , 1 , 8 , 33
1y0k , A , 1 , 1 , 180 , 90 , 0 , 14 , 44 , 76
2odk , A , 1 , 1 , 61 , 23 , 0 , 8 , 31 , 65
1rrz , A , 1 , 1 , 66 , 18 , 0 , 11 , 28 , 61
1iqz , A , 1 , 1 , 81 , 29 , 0 , 20 , 54 , 103
3sm4 , C , 1 , 2 , 229 , 113 , 0 , 6 , 18 , 40
1t3y , A , 1 , 1 , 131 , 48 , 0 , 18 , 42 , 65
1pv5 , A , 1 , 2 , 263 , 128 , 0 , 0 , 25 , 56
1pdc , A , 1 , 1 , 45 , 11 , 0 , 9 , 29 , 60
1yo7 , A , 1 , 1 , 120 , 58 , 0 , 7 , 38 , 79
2ijq , A , 1 , 1 , 146 , 66 , 0 , 22 , 50 , 86
3mhj , A , 1 , 1 , 209 , 23 , 0 , 18 , 30 , 12
2d48 , A , 1 , 1 , 129 , 54 , 0 , 11 , 42 , 73
1hq0 , A , 1 , 2 , 295 , 160 , 0 , 13 , 40 , 53
1e8r , A , 1 , 1 , 50 , 14 , 0 , 14 , 36 , 68
1wjx , A , 1 , 1 , 112 , 41 , 0 , 20 , 46 , 87
2gz4 , C , 1 , 1 , 196 , 104 , 0 , 16 , 31 , 67
3fgh , A , 1 , 1 , 74 , 11 , 0 , 2 , 7 , 18
3gby , A , 1 , 1 , 130 , 56 , 0 , 5 , 26 , 73
3ffy , A , 1 , 1 , 116 , 49 , 0 , 29 , 63 , 116
1p71 , B , 1 , 1 , 93 , 29 , 0 , 0 , 2 , 10
1bx7 , A , 1 , 1 , 51 , 7 , 0 , 4 , 5 , 15
2ioj , A , 1 , 1 , 117 , 56 , 0 , 35 , 74 , 121
3dqg , C , 1 , 1 , 151 , 64 , 0 , 8 , 25 , 51
1hyw , A , 1 , 1 , 58 , 16 , 0 , 12 , 32 , 56
2qv8 , A , 1 , 1 , 152 , 61 , 0 , 14 , 36 , 74
3iqu , A , 1 , 2 , 274 , 102 , 0 , 3 , 6 , 25
1mwp , A , 1 , 1 , 96 , 31 , 0 , 16 , 46 , 79
2qjz , A , 1 , 1 , 117 , 56 , 0 , 24 , 52 , 96
3ccd , A , 1 , 1 , 88 , 37 , 0 , 21 , 60 , 122
3buu , B , 1 , 2 , 242 , 96 , 0 , 7 , 21 , 51
1ceu , A , 1 , 1 , 51 , 4 , 0 , 15 , 45 , 29
2r0x , A , 1 , 1 , 175 , 58 , 0 , 17 , 33 , 63
1p35 , C , 1 , 2 , 295 , 150 , 0 , 2 , 13 , 30
1lkk , A , 1 , 1 , 105 , 43 , 0 , 17 , 54 , 94
1jb0 , D , 1 , 2 , 138 , 73 , 0 , 0 , 19 , 23
2ota , A , 1 , 1 , 66 , 26 , 0 , 7 , 7 , 12
1vqr , C , 1 , 2 , 275 , 144 , 0 , 10 , 11 , 39
2nn5 , A , 1 , 1 , 194 , 72 , 0 , 13 , 29 , 46
2qud , A , 1 , 1 , 140 , 52 , 0 , 4 , 8 , 17
1yz1 , D , 1 , 1 , 144 , 64 , 0 , 18 , 47 , 78
1sx5 , B , 1 , 2 , 238 , 126 , 0 , 4 , 5 , 31
1jiw , I , 1 , 1 , 105 , 51 , 0 , 24 , 51 , 91
1dsl , A , 1 , 1 , 88 , 31 , 0 , 22 , 57 , 88
2b97 , A , 1 , 1 , 71 , 27 , 0 , 19 , 59 , 107
2o34 , A , 1 , 1 , 241 , 130 , 0 , 17 , 19 , 54
1e8p , A , 1 , 1 , 46 , 12 , 0 , 12 , 34 , 69
1g6x , A , 1 , 1 , 61 , 14 , 0 , 9 , 26 , 55
1gpp , A , 1 , 2 , 218 , 86 , 0 , 0 , 13 , 32
1wpu , A , 1 , 1 , 147 , 72 , 0 , 11 , 40 , 74
2b1y , A , 1 , 2 , 102 , 4 , 0 , 16 , 48 , 47
2h3l , B , 1 , 1 , 98 , 0 , 0 , 2 , 6 , 12
2nwl , C , 1 , 3 , 403 , 230 , 0 , 0 , 9 , 26
3c05 , A , 1 , 1 , 59 , 17 , 0 , 4 , 13 , 30
2g81 , I , 1 , 1 , 57 , 20 , 0 , 10 , 21 , 50
1b4u , A , 1 , 1 , 132 , 65 , 0 , 5 , 2 , 30
1hq1 , A , 1 , 1 , 76 , 25 , 0 , 18 , 40 , 75
1qxy , A , 1 , 1 , 249 , 137 , 0 , 12 , 27 , 70
1wdc , A , 1 , 1 , 64 , 36 , 0 , 0 , 0 , 9
1ev0 , A , 1 , 1 , 58 , 19 , 0 , 6 , 16 , 28
2g03 , A , 1 , 1 , 183 , 85 , 0 , 19 , 43 , 82
1dvo , A , 1 , 2 , 152 , 37 , 0 , 0 , 3 , 15
2fgq , X , 1 , 2 , 330 , 151 , 0 , 2 , 5 , 21
1oqv , A , 1 , 1 , 171 , 70 , 0 , 20 , 52 , 86
1co4 , A , 1 , 1 , 42 , 6 , 0 , 12 , 18 , 36
1sig , A , 1 , 2 , 305 , 135 , 0 , 0 , 0 , 17
2bj0 , A , 1 , 1 , 203 , 117 , 0 , 1 , 16 , 49
3fp5 , A , 1 , 1 , 109 , 35 , 0 , 6 , 25 , 41
1vpu , A , 1 , 1 , 45 , 12 , 0 , 12 , 36 , 72
1f5x , A , 1 , 1 , 208 , 86 , 0 , 3 , 12 , 26
1o6a , A , 1 , 1 , 89 , 31 , 0 , 2 , 9 , 20
1jid , A , 1 , 1 , 114 , 43 , 0 , 16 , 41 , 78
1rq6 , A , 1 , 1 , 62 , 11 , 0 , 8 , 33 , 34
1ucs , A , 1 , 1 , 64 , 21 , 0 , 20 , 55 , 106
2v9l , A , 1 , 1 , 288 , 147 , 0 , 4 , 31 , 69
1y69 , 8 , 1 , 1 , 113 , 33 , 0 , 0 , 11 , 22
1t50 , A , 1 , 1 , 58 , 17 , 0 , 12 , 25 , 51
1jya , B , 1 , 1 , 119 , 52 , 0 , 11 , 37 , 77
2p06 , A , 1 , 1 , 82 , 37 , 0 , 12 , 28 , 43
3g7k , C , 1 , 2 , 224 , 125 , 0 , 7 , 26 , 51
2rff , A , 1 , 1 , 118 , 42 , 0 , 15 , 40 , 75
1v9x , A , 1 , 1 , 114 , 28 , 0 , 13 , 17 , 41
1p88 , A , 1 , 1 , 216 , 108 , 0 , 21 , 49 , 90
1syx , B , 1 , 1 , 62 , 28 , 0 , 21 , 54 , 103
2o01 , 1 , 1 , 2 , 175 , 15 , 0 , 0 , 0 , 0
2o5h , A , 1 , 1 , 133 , 60 , 0 , 21 , 44 , 70
1saw , B , 1 , 1 , 208 , 125 , 0 , 18 , 42 , 79
1wzd , A , 1 , 1 , 209 , 106 , 0 , 7 , 28 , 60
2oqz , A , 1 , 2 , 205 , 100 , 0 , 11 , 29 , 54
1e50 , B , 1 , 1 , 130 , 70 , 0 , 9 , 37 , 81
2ux9 , B , 1 , 1 , 71 , 36 , 0 , 10 , 31 , 75
1v54 , L , 1 , 1 , 46 , 23 , 0 , 0 , 6 , 15
3q6x , A , 1 , 2 , 253 , 139 , 0 , 22 , 36 , 85
3mj0 , A , 1 , 1 , 118 , 55 , 0 , 22 , 60 , 106
1wui , L , 1 , 4 , 532 , 359 , 0 , 0 , 4 , 9
1l8b , B , 1 , 1 , 190 , 97 , 0 , 14 , 28 , 49
1aho , A , 1 , 1 , 66 , 25 , 0 , 19 , 47 , 89
3ep6 , A , 1 , 2 , 240 , 138 , 0 , 5 , 18 , 37
1lkt , A , 1 , 1 , 104 , 54 , 0 , 17 , 30 , 39
1unq , A , 1 , 1 , 117 , 41 , 0 , 21 , 33 , 49
2hba , A , 1 , 1 , 52 , 20 , 0 , 9 , 29 , 67
1lpb , A , 1 , 1 , 85 , 37 , 0 , 15 , 37 , 75
3qy1 , A , 1 , 2 , 217 , 123 , 0 , 0 , 17 , 46
3mol , B , 1 , 1 , 175 , 87 , 0 , 13 , 25 , 58
1wdj , A , 1 , 1 , 186 , 111 , 0 , 16 , 42 , 77
1sb0 , A , 1 , 1 , 87 , 34 , 0 , 10 , 35 , 66
1jg1 , A , 1 , 1 , 215 , 110 , 0 , 15 , 43 , 79
3pvv , A , 1 , 1 , 96 , 43 , 0 , 27 , 55 , 101
2exf , A , 1 , 1 , 44 , 8 , 0 , 2 , 7 , 16
1dj7 , A , 1 , 1 , 109 , 55 , 0 , 19 , 45 , 88
2q5x , A , 1 , 1 , 151 , 62 , 0 , 6 , 29 , 70
1v54 , I , 1 , 1 , 72 , 24 , 0 , 0 , 0 , 1
2dpf , A , 1 , 1 , 111 , 54 , 0 , 12 , 24 , 39
1t9i , A , 1 , 1 , 153 , 73 , 0 , 7 , 25 , 61
1du2 , A , 1 , 1 , 76 , 12 , 0 , 3 , 10 , 31
3c5n , A , 1 , 1 , 232 , 111 , 0 , 14 , 37 , 65
2e6i , A , 1 , 1 , 64 , 4 , 0 , 12 , 36 , 17
1j34 , C , 1 , 1 , 34 , 13 , 0 , 7 , 25 , 49
2awk , A , 1 , 1 , 224 , 110 , 0 , 3 , 28 , 52
3nx6 , A , 1 , 1 , 75 , 23 , 0 , 12 , 33 , 52
1gvc , A , 1 , 1 , 157 , 72 , 0 , 23 , 51 , 95
2sic , I , 1 , 1 , 107 , 51 , 0 , 15 , 38 , 78
1kvd , B , 1 , 1 , 77 , 37 , 0 , 13 , 40 , 63
1hh8 , A , 1 , 2 , 197 , 86 , 0 , 4 , 31 , 55
1h3l , B , 1 , 1 , 78 , 30 , 0 , 9 , 27 , 53
1j57 , A , 1 , 1 , 143 , 50 , 0 , 16 , 37 , 55
1tdp , A , 1 , 1 , 111 , 42 , 0 , 17 , 53 , 88
2wsc , N , 1 , 1 , 85 , 11 , 0 , 18 , 0 , 10
1m1q , A , 1 , 1 , 105 , 9 , 0 , 1 , 5 , 11
1jb0 , L , 1 , 1 , 151 , 54 , 0 , 0 , 1 , 3
1h8g , A , 1 , 1 , 92 , 33 , 0 , 4 , 15 , 37
3fci , A , 1 , 2 , 225 , 123 , 0 , 13 , 38 , 68
1a3a , C , 1 , 1 , 146 , 85 , 0 , 23 , 56 , 116
1vsr , A , 1 , 1 , 134 , 55 , 0 , 10 , 29 , 74
3fyl , A , 1 , 1 , 75 , 29 , 0 , 14 , 38 , 71
1tx9 , A , 1 , 1 , 141 , 68 , 0 , 22 , 50 , 84
1daq , A , 1 , 1 , 71 , 23 , 0 , 15 , 44 , 90
1rtq , A , 1 , 1 , 291 , 167 , 0 , 16 , 44 , 76
1igd , A , 1 , 1 , 61 , 14 , 0 , 7 , 16 , 38
1yu5 , X , 1 , 1 , 67 , 17 , 0 , 10 , 30 , 60
1rv9 , A , 1 , 1 , 242 , 128 , 0 , 17 , 25 , 73
3ctv , A , 1 , 1 , 90 , 33 , 0 , 17 , 43 , 81
1qw2 , A , 1 , 1 , 97 , 38 , 0 , 11 , 32 , 67
1fi8 , D , 1 , 1 , 48 , 25 , 0 , 0 , 11 , 31
2hi6 , A , 1 , 1 , 132 , 56 , 0 , 24 , 54 , 105
1pp0 , B , 1 , 1 , 194 , 0 , 0 , 14 , 42 , 84
3hht , A , 1 , 2 , 201 , 122 , 0 , 0 , 20 , 20
2p3x , A , 1 , 2 , 339 , 184 , 0 , 7 , 24 , 43
1gs5 , A , 1 , 2 , 258 , 123 , 0 , 19 , 31 , 54
1mkk , B , 1 , 1 , 94 , 33 , 0 , 1 , 5 , 19
1tx4 , A , 1 , 2 , 196 , 101 , 0 , 8 , 31 , 62
1icf , I , 1 , 1 , 65 , 25 , 0 , 10 , 23 , 48
1mvf , D , 1 , 1 , 44 , 21 , 0 , 10 , 20 , 36
1wn9 , A , 1 , 1 , 123 , 57 , 0 , 33 , 55 , 115
1tba , A , 1 , 1 , 67 , 27 , 0 , 11 , 15 , 48
1a1x , A , 1 , 1 , 106 , 32 , 0 , 18 , 34 , 63
1tig , A , 1 , 1 , 88 , 33 , 0 , 14 , 43 , 81
1huf , A , 1 , 1 , 123 , 56 , 0 , 19 , 49 , 91
3ak8 , F , 1 , 1 , 164 , 108 , 0 , 7 , 37 , 80
1cmb , A , 1 , 1 , 104 , 46 , 0 , 13 , 33 , 47
3p1f , A , 1 , 1 , 119 , 0 , 0 , 6 , 18 , 36
1xly , A , 1 , 2 , 224 , 116 , 0 , 0 , 19 , 39
1ejg , A , 1 , 1 , 55 , 12 , 0 , 11 , 34 , 61
1jjd , A , 1 , 1 , 52 , 16 , 0 , 13 , 36 , 70
1cl8 , A , 1 , 2 , 261 , 112 , 0 , 0 , 15 , 38
2zib , A , 1 , 1 , 132 , 54 , 0 , 19 , 51 , 93
1ucd , A , 1 , 1 , 190 , 89 , 0 , 10 , 40 , 70
1wj0 , A , 1 , 1 , 58 , 19 , 0 , 16 , 43 , 71
1d4u , A , 1 , 1 , 111 , 32 , 0 , 11 , 25 , 37
1f08 , B , 1 , 1 , 145 , 66 , 0 , 22 , 42 , 82
1edx , A , 1 , 1 , 40 , 11 , 0 , 11 , 31 , 61
3bdf , B , 1 , 3 , 451 , 289 , 0 , 4 , 10 , 20
1jh6 , A , 1 , 1 , 181 , 90 , 0 , 4 , 26 , 59
1nyn , A , 1 , 2 , 111 , 28 , 0 , 0 , 30 , 63
1d8h , A , 1 , 2 , 288 , 150 , 0 , 2 , 6 , 18
1xd3 , C , 1 , 2 , 243 , 124 , 0 , 21 , 46 , 69
3b8p , B , 1 , 1 , 173 , 67 , 0 , 0 , 9 , 31
1wn2 , A , 1 , 1 , 118 , 50 , 0 , 16 , 46 , 104
1vhu , A , 1 , 1 , 187 , 92 , 0 , 19 , 55 , 83
2b49 , A , 1 , 2 , 277 , 137 , 0 , 13 , 33 , 66
1euw , A , 1 , 1 , 147 , 44 , 0 , 4 , 36 , 55
1nnh , A , 1 , 2 , 293 , 146 , 0 , 4 , 21 , 32
3c7x , A , 1 , 1 , 196 , 92 , 0 , 19 , 39 , 73
1e0g , A , 1 , 1 , 48 , 11 , 0 , 8 , 27 , 57
1qhh , C , 1 , 1 , 102 , 45 , 0 , 0 , 7 , 24
1k5c , A , 1 , 2 , 336 , 175 , 0 , 1 , 18 , 32
1v6p , A , 1 , 1 , 74 , 18 , 0 , 10 , 26 , 47
1d9n , A , 1 , 1 , 75 , 19 , 0 , 7 , 27 , 50
3sj5 , A , 1 , 2 , 195 , 84 , 0 , 4 , 24 , 44
3n2w , D , 1 , 3 , 368 , 247 , 0 , 6 , 15 , 43
1p32 , C , 1 , 1 , 176 , 86 , 0 , 0 , 13 , 38
1ymt , A , 1 , 2 , 268 , 113 , 0 , 9 , 25 , 35
1gux , B , 1 , 1 , 141 , 78 , 0 , 23 , 51 , 97
1vmo , A , 1 , 1 , 163 , 82 , 0 , 16 , 52 , 83
1qyp , A , 1 , 1 , 57 , 11 , 0 , 5 , 15 , 35
1aoo , A , 1 , 1 , 40 , 9 , 0 , 9 , 27 , 51
1pby , C , 1 , 1 , 79 , 54 , 0 , 14 , 45 , 59
16vp , A , 1 , 2 , 311 , 152 , 0 , 0 , 9 , 19
3c8l , B , 1 , 1 , 124 , 48 , 0 , 7 , 24 , 55
2hng , A , 1 , 1 , 138 , 44 , 0 , 3 , 14 , 34
2vqe , R , 1 , 1 , 73 , 33 , 0 , 16 , 34 , 64
1nki , A , 1 , 1 , 138 , 66 , 0 , 10 , 16 , 42
3ess , A , 1 , 1 , 202 , 89 , 0 , 8 , 24 , 73
1sed , A , 1 , 1 , 113 , 52 , 0 , 2 , 15 , 41
3adg , A , 1 , 1 , 72 , 23 , 0 , 12 , 37 , 73
2y28 , B , 1 , 1 , 176 , 91 , 0 , 26 , 53 , 83
3can , A , 1 , 1 , 164 , 68 , 0 , 9 , 33 , 65
1u53 , A , 1 , 1 , 193 , 94 , 0 , 7 , 32 , 62
1nc7 , A , 1 , 1 , 113 , 69 , 0 , 11 , 33 , 84
1wvk , A , 1 , 2 , 86 , 10 , 0 , 0 , 3 , 6
2fyu , F , 1 , 1 , 106 , 45 , 0 , 4 , 9 , 24
1xyi , A , 1 , 1 , 66 , 18 , 0 , 17 , 48 , 76
1pg6 , A , 1 , 2 , 206 , 86 , 0 , 6 , 11 , 31
2hqv , A , 1 , 1 , 167 , 60 , 0 , 3 , 17 , 44
1vcc , A , 1 , 1 , 77 , 27 , 0 , 18 , 38 , 71
1wa5 , B , 1 , 4 , 463 , 272 , 0 , 0 , 0 , 20
3sil , A , 1 , 3 , 383 , 227 , 0 , 15 , 33 , 43
1x0l , A , 1 , 2 , 333 , 192 , 0 , 5 , 18 , 35
2x2v , A , 1 , 1 , 68 , 43 , 0 , 3 , 21 , 46
1ewn , A , 1 , 1 , 200 , 95 , 0 , 19 , 43 , 79
2raa , A , 1 , 1 , 176 , 82 , 0 , 22 , 44 , 78
1bm8 , A , 1 , 1 , 99 , 45 , 0 , 26 , 65 , 128
1x6m , A , 1 , 1 , 196 , 97 , 0 , 11 , 17 , 34
1iml , A , 1 , 1 , 76 , 17 , 0 , 3 , 15 , 28
2k0s , A , 1 , 1 , 130 , 35 , 0 , 5 , 22 , 44
3h0n , A , 1 , 1 , 192 , 74 , 0 , 8 , 27 , 54
1xo7 , A , 1 , 1 , 166 , 82 , 0 , 24 , 59 , 112
1c6v , X , 1 , 1 , 55 , 18 , 0 , 17 , 38 , 78
1vbw , A , 1 , 1 , 74 , 19 , 0 , 14 , 32 , 65
1wij , A , 1 , 1 , 127 , 41 , 0 , 11 , 32 , 56
3b9g , B , 1 , 2 , 328 , 198 , 0 , 13 , 30 , 57
3d3b , A , 1 , 2 , 161 , 73 , 0 , 20 , 50 , 97
1mxr , A , 1 , 2 , 339 , 219 , 0 , 0 , 13 , 22
1eo0 , A , 1 , 1 , 77 , 28 , 0 , 18 , 55 , 97
